filename|oai_dc:dc.dc:subject.0|oai_dc:dc.dc:subject.1|oai_dc:dc@xmlns:dc|oai_dc:dc@xmlns:oai_dc|oai_dc:dc@xmlns:xsi|oai_dc:dc@xsi:schemaLocation|oai_dc:dcdc:coverage|oai_dc:dcdc:creator|oai_dc:dcdc:date|oai_dc:dcdc:description|oai_dc:dcdc:format|oai_dc:dcdc:identifier|oai_dc:dcdc:language|oai_dc:dcdc:publisher|oai_dc:dcdc:relation|oai_dc:dcdc:rights|oai_dc:dcdc:title|oai_dc:dcdc:type
g1979.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1979-1980|University of Tennessee (Knoxville campus)|1979|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1979.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1990.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1990-1991|University of Tennessee (Knoxville campus)|1990|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1990.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1984.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1984-1985|University of Tennessee (Knoxville campus)|1984|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1984.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
u2003.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2003-2004|University of Tennessee (Knoxville campus)|2003|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2003.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
u2002.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|2002-2003|University of Tennessee (Knoxville campus)|2002|Undergraduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/u2002.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Undergraduate Catalog|Text
g1985.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1985-1986|University of Tennessee (Knoxville campus)|1985|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1985.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1991.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1991-1992|University of Tennessee (Knoxville campus)|1991|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1991.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1995.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1995-1996|University of Tennessee (Knoxville campus)|1995|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1995.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2004. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1981.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1981-1982|University of Tennessee (Knoxville campus)|1981|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1981.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
g1986-87.xml|Catalogs, college|University of Tennessee, Knoxville|http://purl.org/dc/elements/1.1/|http://www.openarchives.org/OAI/2.0/oai_dc/|http://www.w3.org/2001/XMLSchema-instance|http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd|1986-1987|University of Tennessee (Knoxville campus)|1986|Graduate catalog for the University of Tennessee, Knoxville; includes course descriptions, University requirements, degree requirements, and academic policies.|Application/pdf|http://diglib.lib.utk.edu/dlc/catalog/g1986-87.htm|en|University of Tennessee, Knoxville|Requires Adobe Acrobat Reader free from http://www.adobe.com/|Digital Image Copyright (c) 2007. The University of Tennessee Libraries. All Rights Reserved. Permission to use, copy, modify, and distribute these materials for educational, research, and not-for-profit purposes, without fee and without a signed licensing agreement, is hereby granted, provided that the above copyright notice and this paragraph appear in all copies, modifications, and distributions. For commercial license to use contact, University of Tennessee Libraries, Office of the Dean, Permissions, 1015 Volunteer Boulevard, Knoxville, TN 37996-1000.|Graduate Catalog|Text
